product_id,product_name,category,sub_category,brand,price,cost,stock_quantity,reorder_level,supplier_id
4b715e51-bb34-4427-9c55-6992586dce7f,agree,Books,describe,"Nelson, Roberts and Johnson",456.84,20.14,499,19,ff6420b7-bba1-43d5-afc7-d56a29b522f0
fca3865a-c3fb-4245-91a7-881d9a45d855,describe,Toys,music,Adams PLC,371.16,221.79,875,0,dddcd969-7dec-4320-8c0b-5b3900aacfec
e61e69f0-7120-4050-88df-ebab876847e7,really,Books,nation,Jackson-Williams,455.82,11.75,695,2,4caaa497-af23-45ef-9fc9-0b2076b6eb4a
1a68d168-97ae-4a51-aea4-56d3bd898839,process,Toys,since,"Anderson, Lucero and Campbell",207.87,31.46,235,0,3043e71c-f552-435e-b3ff-ba5b73b67a1b
e879fdb9-749f-4b33-bc28-1e8020cc49ff,maybe,Home,cut,Taylor-Jones,386.89,149.86,114,29,171fcf6d-3571-41c9-ac5f-8bd6608a7d10
b4fb8170-5133-4905-be9b-ea937a470108,own,Home,other,Clarke-Wilson,120.59,286.56,734,59,e413ff70-b1d2-411b-96dd-72456db10542
20c66677-7640-4656-bbd2-9ed0f2055289,life,Clothing,TV,"Murphy, Payne and Roth",368.02,70.73,767,31,6a9b9d6f-5174-4db8-98d8-ead16ce71edb
20e6ddb6-d2c6-488e-bb71-569a3149c99a,society,Books,indicate,Walton-Guerrero,410.61,179.95,673,13,8fddadb2-61e5-48f1-85ca-383592bf9b65
a89ed92c-2311-470c-b693-d41e7c878060,large,Books,than,Garcia and Sons,202.96,206.43,861,36,79b1c0f6-a20b-41aa-b197-b602e18e98a3
eea05ad6-fba3-4f3f-990b-53c4f16e4a34,although,Electronics,him,Hunter Group,239.44,147.0,866,48,44f75da9-ffc3-400f-8465-4e835b3af698
12931db0-8ae4-450b-aecc-2b90695d39d7,then,Clothing,however,Lee-Ramsey,484.03,279.25,352,0,b03d7b56-651e-4a3b-b1ca-8f674131eaa6
96f49ec4-23ed-4fd8-849f-ff87c96295a5,every,Books,marriage,Chang-Logan,284.54,120.44,193,57,6946044b-0898-4209-a78d-f07ef7afab7f
2ba3038b-e784-4aa0-af23-b6d80618c0c9,sure,Home,resource,Campbell-Smith,386.11,292.43,315,14,9fb35619-3898-4b8f-9260-595b31d72c12
f6a2a10d-8a31-4989-8d16-de29b2492dac,enough,Books,political,"Brown, Mitchell and Bright",429.42,15.41,203,44,d8cb22dd-4550-4ef4-afe3-694d88f5f02c
cf32a5d6-bd5f-42ee-b7d2-85f4b372e510,they,Toys,few,"Farrell, Martinez and Wood",233.04,242.64,301,46,c335deee-9d0f-4013-ad85-30e6e156917f
8c4250d3-6876-4d58-916a-f4c31a016a69,unit,Toys,sport,"Baker, Davis and Henson",100.25,257.22,786,78,b2824845-2038-4d7f-82c7-e73ba4b701d9
fc32d110-ab30-4a25-be6d-00af23192497,follow,Home,produce,Sanford-Thompson,279.8,184.78,177,99,e413ff70-b1d2-411b-96dd-72456db10542
e814f2bd-57ad-4cec-ac33-3babd4bbe36b,cell,Home,expect,Wilkins-Hill,111.3,283.97,109,79,1eeac0b0-0ae5-4b3f-8525-8951aa944637
a109c6ea-0b18-4ce5-9042-6e5961bd98f3,yet,Toys,look,Hodges-Newton,67.54,299.87,115,85,600efe44-9579-484f-aab7-9ef0730c1036
58337c69-03e0-4e14-b39f-8c8ac197795e,rate,Books,newspaper,Maddox and Sons,282.34,14.65,7,3,d0d59469-7bf3-4afc-9b06-52cfb3bcdd0a
c5837a66-e30f-40b0-9c21-fd4a2bc9049d,despite,Books,plan,Lindsey Ltd,405.26,64.4,559,75,76d3eb3d-a6e2-4be3-ace0-04ee0782e5ef
ff0513c4-8e40-4370-946a-1f9f7b372475,black,Toys,assume,Reid-Bryant,216.63,100.94,704,29,ffe7c07b-0d2e-4ca6-ba46-f0550daa85c7
545c0a13-076e-4b35-8334-e4e4680b9bb5,cut,Electronics,break,"Matthews, Lewis and Santos",156.04,283.66,171,11,9669d8cc-caf0-439c-8ec2-d48bed03f8bf
5528b0b3-9435-47c2-8ebe-c15f456fdb27,seek,Electronics,sing,"Gonzalez, Cline and Duran",122.3,133.19,868,66,6a2a73cc-7c9f-4f6a-a2a8-0fff20a9ffe9
709fb342-a5c3-44b0-936a-27d92c689d59,know,Home,fight,Pearson Inc,245.27,267.64,830,67,22211c85-7e12-4826-91ba-c5799ce828da
f85b1332-64cf-4c93-9d49-88c0e634f7c4,reduce,Books,institution,Thornton-Johnson,187.68,50.16,352,24,f7b0782c-1749-4f4b-930f-48b25ffadef5
03ee8e9e-7db0-43dd-9544-ccbd4cebd3cd,suggest,Home,movement,Barnett LLC,466.68,115.47,189,85,881fc1fc-9491-47c7-b065-95f88893a604
2ec8472e-e3e1-4353-9676-950ea227c285,least,Clothing,wait,Hammond-Fuller,351.59,77.15,934,12,d4936003-de68-4d58-bf01-2e07b46cba3f
289eab94-6c15-4fa7-bd29-d21b2a6677b1,drop,Books,price,"Klein, Fitzgerald and Cole",398.07,131.72,765,21,84e3fd83-dee8-4bbc-a120-8a2097901822
51846bce-82a6-4108-ac34-29af153e6141,bad,Clothing,leave,"Davis, Taylor and Lambert",343.62,211.34,245,97,4039a33b-2488-449a-89ad-940be34adf35
6a28c635-3842-4c41-9e68-27b70488c13c,have,Toys,however,Acosta PLC,458.5,50.33,490,70,4e409812-08d9-44c1-b9ff-6e7ddb985a12
5c2336b7-085c-4edd-a8f0-eaabcffa85a9,reduce,Toys,anyone,Rodgers-Smith,15.27,18.41,386,25,50ae8329-191d-4158-bb22-4d6afa9936f7
c449b481-ca83-45a0-841b-3d499262e9ad,bring,Electronics,week,Duffy Group,446.72,291.36,416,45,68a83a1a-6310-4b41-891f-4f5fdef923ec
82741d44-437b-4d50-b336-c5bfb0272513,generation,Clothing,enter,Mcconnell-Crawford,167.25,200.91,781,44,a9f3f1ae-75ae-465d-8b79-f6779a8813c1
675e5a30-deab-4c09-a2fc-ea67c595d57d,base,Toys,example,Bradford PLC,91.35,139.84,990,32,a11b336e-f039-4efd-8848-0e18bfd4bd48
fc63d73f-1691-4546-a779-6f8c765f397f,nearly,Clothing,response,"King, Harrington and Wiley",458.36,217.98,220,80,8345ae3d-4cc1-4de6-9810-321e95f9a59a
0e4fa1f9-f651-4958-9f21-b29ce514a964,natural,Electronics,during,Miller Group,28.7,169.18,705,47,3989246f-6983-46d0-8f96-5bf3dcc446f5
5f2e3852-094b-477c-ac3e-e8f79333fc63,arm,Clothing,child,Villanueva-Robbins,243.38,78.16,259,16,e93ca82f-6eee-446d-af18-424386087edb
6c09ce24-194d-41cd-b693-df881f72ec80,report,Toys,citizen,Edwards-Sandoval,317.43,157.59,165,73,47caca1a-9cf5-4d26-b800-6d38a56a20c1
1d01c238-b5db-42ca-be5d-f5df25bc77ba,land,Electronics,society,Lewis Ltd,50.81,229.63,323,0,86a4df88-042c-41fa-81fd-3fb082fe4cff
a0ac3f18-597a-44e5-a67c-1f44b5befeac,rock,Clothing,some,"Rocha, Thomas and Johnson",317.43,36.77,730,81,452ceab2-e136-48ba-b3f7-a199badccb27
3f12b95f-57aa-4cef-a0d4-e4e6100f6a5c,in,Electronics,can,Martin-Blackwell,173.63,260.75,225,0,dbb1c708-a8c8-47bc-ae2c-79a5b0083d07
a0370c5c-e6f3-417d-9ecf-0e5e52cad3fd,Republican,Books,without,"Hardin, Butler and Ferguson",114.26,285.37,634,78,3dec7710-c500-4c07-a536-11c70ba2817c
161559b0-15b2-4af9-ae72-fc89a7fedc41,study,Clothing,bar,Taylor Group,64.2,75.53,551,77,5e246055-f1af-4484-997e-d095e2e90aa4
195f9067-b3ae-4130-97e7-895ed5fcfbb3,security,Clothing,child,Diaz LLC,346.95,197.76,303,58,a4877db0-bd35-4617-ad80-66a8ce4924a2
6e305a38-db80-468c-af7c-8be8018941c5,reach,Home,much,"Mitchell, Brady and Wheeler",332.89,77.62,830,30,844b78cf-9d41-4019-8a43-90d3d87a0c1a
0ecf5d64-13cd-45e9-9f1b-49a06ab62e75,money,Books,crime,Townsend LLC,462.05,107.56,864,64,d9ef17f8-2468-4cdd-a16d-772cf84145b7
fa8318ca-dea4-42b2-95e9-7e904258ee50,hotel,Books,lot,"Pierce, Barber and Carter",351.54,62.38,624,91,5f424a89-3c25-4a30-9d56-7099ebb3250b
c7fd1ad7-c1d2-493a-9c71-1004f20badaa,firm,Clothing,program,Williams-Bonilla,434.02,84.28,139,46,01764bc3-7f3c-4869-a0d4-354f782cf6d7
8d43d2a9-4128-4e7d-b2bb-ae183f523509,yes,Toys,others,Burnett Ltd,35.39,252.47,316,46,e94ba92f-b95d-45da-84b2-286269b51fa0
8bf2567b-bfd8-4719-bed4-b931f9c563af,fear,Electronics,yard,Rangel-Freeman,201.34,39.03,787,65,00eab1a7-407b-442c-a7fd-181b9e66986a
a296fa29-bf12-460a-9db6-c77a1809d334,for,Toys,home,Valentine PLC,359.91,242.76,457,44,ebf75f55-7ff4-487c-894f-b6565cfbbb0c
91312b23-86df-43a5-a351-53b5a72cab10,most,Books,reflect,Bennett Inc,9.49,103.24,72,38,e1e60fa8-e816-4462-b1b3-f1096526db9a
ab5e02e8-2218-497d-a86a-ad8f4c246d1c,store,Home,buy,"Hill, Ward and Brady",467.16,209.71,160,8,3c1fa2e1-3767-4245-8c0f-e12c797faa1a
2eafbef4-9fc7-4ca8-b6d9-ddde11cb160b,executive,Toys,partner,Allen-Suarez,94.34,92.42,378,67,80985e04-314e-4fd6-9fd1-51899efd7d59
3fb8fdd2-503d-4125-970f-2989f1ff2633,which,Clothing,full,Morris-Brown,377.82,251.36,761,18,6a28a649-c54e-47e0-8bb6-fec878c99f8d
a341efcd-9476-499c-82d7-761200669329,continue,Home,heart,Lopez-Brown,199.73,206.83,103,28,f09526f9-20d1-44ac-912f-277ec26b9c4c
8833dae6-5849-4392-b223-4ec646140fac,president,Electronics,list,"Cannon, Lowe and Thomas",410.3,5.79,563,22,e6c4b481-c526-4abe-a3f8-e5e386f40067
8efc4f09-9e18-44c9-af6d-175628d0f83f,hand,Electronics,visit,Farrell-Garcia,342.51,15.8,135,83,7efa36a3-536e-4d79-9f3e-14ae0b969d72
e03ba573-87f9-444e-8f78-9d4f210efd23,high,Clothing,health,Heath-Clark,330.08,200.26,209,4,6c1bb33e-1559-428f-91f5-818a0774be84
aa04859c-127d-43c1-8832-921d8871e66c,movement,Books,language,Hernandez-Rubio,209.69,294.57,107,49,ffc7ff5e-c901-4335-835e-4e31ece26278
c6a4b75c-dacd-40f3-bed7-8e8940fa1b7d,whatever,Electronics,argue,"Flores, Coffey and Barrett",144.43,20.37,899,76,de981b26-4d5e-4697-9f66-d782dffa4680
1d2c4bbf-74a6-4bab-b367-d757e796c076,improve,Electronics,answer,Mejia-Hayes,93.82,254.21,132,97,5625619d-7a9e-4274-bcc1-62c2daa0405d
d8410843-edcc-42ab-9d8b-571bbeb516a4,be,Toys,night,Beard-Johnson,220.72,193.18,18,20,f4f0a9e8-5509-4387-baae-0202937e2b93
0bc7097b-7667-4e1f-8ea0-4c2c2ebe34e7,toward,Home,say,Fry Ltd,266.28,70.92,996,79,7ca5cd7a-70f2-40cb-94fb-34e312c040f2
c28606f0-694b-4a40-83f9-5aee61b9bba1,interesting,Books,then,Haley-Murray,243.97,118.52,657,69,bb3b6960-2917-4c2a-8dc2-12613e7a2015
2da99a39-86b9-4949-bb69-8a2c00625380,personal,Home,beat,Zavala-Reynolds,373.07,275.37,534,81,c08032bf-6737-42a6-b5c5-3da8009520b9
247ece8f-e1f6-4bb3-ab7b-a30fe255af92,way,Clothing,material,"Johnson, Montgomery and Brown",333.93,225.51,53,42,660c0f47-7f86-4e31-8dfd-18c6d4a13d0a
6f8d2bf7-5f61-4912-92f7-1c938a65dd19,air,Clothing,drive,"Harris, Robinson and Shelton",89.27,116.92,234,74,4ec5c5e8-a57c-47e1-afe2-a12be123e460
29a2f720-25f5-4435-86ca-73fba3f4d264,address,Books,next,"Walters, Rubio and Jimenez",394.41,140.03,544,97,9db7e53c-62e6-4ba5-9c5e-166b6bfd5702
c8754ad0-f8f2-446e-92a1-eef2ecba9365,prepare,Home,though,Stein Ltd,46.27,174.05,352,60,130ea4ba-f348-497f-8ca8-d9374b11830f
61c48e25-305a-43a4-9a51-bbd223af3c5b,during,Toys,base,"Johnson, Williams and Davis",322.41,63.11,181,15,d0760cec-d4d9-4615-b252-a80820f31754
713246e3-b341-43ef-82e1-1cdfc2b1cc69,street,Toys,factor,Mccormick and Sons,479.43,251.45,890,100,937947b6-c853-427a-9c0a-7e5ee06597d6
1b416ba7-4bb9-413c-92a9-5e3700c223f7,method,Clothing,we,Mueller Ltd,19.41,230.15,233,53,50ae8329-191d-4158-bb22-4d6afa9936f7
50df7043-17c1-4cc1-bcd4-6560af332eec,we,Electronics,cold,"Simon, Franklin and Brock",219.91,240.61,886,46,f914fd30-5b94-4433-a0fa-b17c67698b29
46950dc5-3f95-441d-bf4f-ee56dab40d0e,former,Clothing,trial,Wallace-Reeves,67.15,61.27,675,37,46b47fae-72a8-4ebf-9974-7681d4c98077
372c9598-8327-4ba1-a0dd-8b7ea233167a,way,Home,during,Booker PLC,212.72,296.75,195,27,21dd783f-8ead-4daa-8a5f-e2ce502ad8a4
a3152f36-c91c-4d61-8b9a-2f7611deff91,debate,Toys,history,"Villarreal, Frederick and Miller",172.58,182.68,914,1,c8536d7c-627e-442f-a7e7-633fccd92e97
a4902666-daf6-4629-8aeb-bd776afb96ed,blue,Electronics,level,Marks-Moore,376.16,173.17,408,22,209e4987-321e-498a-9ceb-e509d31f094d
e03f4ee3-7a86-430a-b61e-5b4e6e62593e,some,Electronics,season,Townsend-Bass,292.71,16.74,249,21,936e7c50-9c7e-4fd4-8496-e4b94ff7f5b9
a54942a6-9948-45ee-89d5-8a038ed1c038,for,Electronics,truth,Rodriguez-Esparza,155.24,68.47,44,24,1c32f69f-195c-40f0-8bbb-f70911ffe860
87682cf7-6e6e-4dea-aff6-39aaa0d6620b,paper,Clothing,onto,Valentine-Taylor,246.36,3.96,448,35,c1f194d4-3e06-450e-adc9-93145840fe61
47e1c7aa-ba05-4fc7-a6e3-8e36da5652a1,month,Books,travel,Green and Sons,431.39,121.21,11,100,122dc546-498d-4f07-8c57-6649e69b742a
498e8e07-fdf6-4be3-ae41-c28d81c7e00b,act,Clothing,point,"Jones, Hubbard and Warren",380.1,79.38,856,88,c469de57-0950-49ab-a807-79ef8b18858c
6b5121dd-bc64-41ff-a49a-7034accfa3f7,me,Books,of,"Hester, Chan and Fleming",410.5,79.67,170,100,f01a631a-c220-4209-8fff-4521c4cae371
fa62b58d-835c-4825-b6f1-7de33ac3845b,southern,Books,prevent,"Williams, Smith and Bond",210.13,255.14,655,2,66a78535-9a2c-4c8f-a1e7-893902fa06b5
325d0535-84f3-46c4-b953-2914d6e1ed09,left,Home,up,Salinas-Nguyen,83.51,231.22,367,88,91f3338e-2a72-46bd-9bc9-49ce86c1d2ae
2b5f8c94-3080-411c-814d-09247f53c657,gun,Toys,before,Smith Group,118.98,118.07,73,29,dd19a1b5-7e23-43f7-b8be-f511a6cb867d
4f2ca19e-39f3-4f61-ac2e-4bb88eb06cb9,voice,Toys,out,Brooks-James,362.28,202.42,471,79,7807546e-e4e4-4dab-9bbb-bdac21275a4f
0df52093-2cc4-494c-b280-3395d5b63bfe,protect,Books,bring,"Graham, Sweeney and Richardson",453.5,57.91,113,9,7e90abcc-8949-4894-b608-dc206c59bb1d
45a0c015-a0a9-4eef-a07a-f7594b0987d6,whole,Toys,face,"Miller, Marshall and Hicks",243.65,248.5,898,50,eaff03b4-ef0b-4148-8224-037ec61f23f4
0b8e7ef2-abd4-4325-b300-d2c2da913c7d,end,Clothing,its,"Peck, Adams and Howard",116.3,70.59,706,15,c3c46464-5439-446f-a602-b6a6d2e5e9f7
7a58197d-a1e5-40ac-9cd8-ce4acb17ace3,anyone,Home,mouth,Salazar PLC,336.37,224.07,81,44,6e1ae2ba-42bc-4d59-9102-3c795f03b1f5
62250a63-b999-42cb-a1fa-4871cec1e3ab,chair,Toys,none,"Castro, Ayers and Harris",126.09,109.89,347,69,d73ae4cf-2f5c-4e4b-ac93-fec1d3328ea3
dff06f6b-f532-4f8e-aa01-993bfc004b28,guy,Books,likely,Pierce Inc,105.33,225.11,977,86,7203095b-4b1e-4e37-af87-3105aed238c5
c4ccc8d1-de6f-4e49-a8c0-4a2d8db80eac,red,Home,candidate,Garza-Proctor,391.48,224.22,596,33,2ea8ac59-9a7d-45bb-95f4-7315c26233bb
cc936249-3326-4200-85f4-999e01ab407e,what,Home,around,Simon-Stone,182.65,285.38,151,42,4787805b-1e1c-49b6-833b-e8546161a0bb
9e501ac9-d240-43c3-8527-9b08ec852841,worry,Electronics,produce,Collier and Sons,272.34,256.44,647,2,bbefa1f3-6101-40dc-a125-2f16a49603b3
15bb0148-9d54-425a-b73a-3a669a4fb0c2,small,Books,animal,Schroeder LLC,50.28,169.08,865,55,d545338b-41b2-46e4-afc7-f0ba02efe6c3
f684216f-0148-439a-93b0-ccfac7009cb9,however,Electronics,open,"Johnson, Roberts and Rowland",430.85,51.74,40,43,ec5ec1bc-969b-4e59-86bb-a9f883e8c47d
6bc4e404-ea70-41ff-b297-b98ad405a668,some,Books,least,Burke and Sons,468.15,68.7,96,95,3e4ce307-08e7-45a6-9f59-4457eb9e52c7
71acd74a-2738-4ef5-87ee-f8f44c0dfa07,effort,Electronics,try,Kidd Ltd,386.16,207.75,531,59,2d6f5400-0b94-4668-b74b-689a04488777
407e0dad-0d96-40e7-a1f2-535b41f29c70,state,Toys,book,Alvarado PLC,382.89,168.88,570,41,07831ad1-681d-42b9-ac41-4300fdf4bc6c
78b7551e-60a3-43ff-825f-40550313902e,Mrs,Home,themselves,Kennedy and Sons,185.92,202.22,851,100,936e7c50-9c7e-4fd4-8496-e4b94ff7f5b9
e19f4ee2-c4dd-49a8-b8fe-946d4ff0aa2e,eat,Electronics,tree,"Alvarez, Jones and Simmons",474.32,67.66,608,69,13e1bebe-6e3f-424f-b0dc-d4e1927f0b1a
e3f03bf2-8782-490f-a206-1ca6738ac5be,kind,Clothing,agent,Singleton-Daugherty,190.0,250.44,262,80,beb11cc1-d9ab-4901-801e-baf86e96d275
0bd890f0-92e9-4d8e-8fcd-7c92bc0a5daf,whole,Electronics,appear,"Kelly, Walker and Torres",123.27,222.06,885,89,11afb8a4-be94-46a1-a250-263c3d33ba71
a517952f-ffc7-42e0-8c51-081fb5c549a1,time,Toys,tend,Lawrence LLC,479.9,229.72,705,62,b81473e6-1cfa-4330-b71d-460a4fc0f7d1
290057a4-2673-45b5-a5e5-cdfd5df4e552,law,Toys,defense,"Jones, Turner and Jones",455.96,11.72,190,48,90addafa-3318-45fe-84ef-0db1151998a9
74b392fe-bcc7-4b2b-ad8a-67cb136099c6,together,Books,religious,Alvarez Ltd,296.47,149.67,574,12,02095575-7d7f-4348-8e0e-c3ef1023ab78
a10802c3-7d5e-42d1-a068-6e5f77cf4790,training,Toys,instead,Ramos-Olson,35.21,116.25,936,97,3c1fa2e1-3767-4245-8c0f-e12c797faa1a
443e8743-dc86-451d-a687-3530e7bd9bc4,represent,Electronics,focus,"Sutton, Jenkins and Evans",160.54,228.91,143,49,47caca1a-9cf5-4d26-b800-6d38a56a20c1
aa8639bf-50c7-4f9a-9e9d-a1fb7f8a49df,perform,Electronics,check,"Bell, Becker and Moore",406.4,128.01,364,35,d7c7497f-4fe9-4dc0-a2e4-46ecf318334e
f7918bdb-9daf-466c-b1e1-c128830b2c48,sometimes,Home,need,Arnold Group,406.49,17.86,983,42,b77c8ff1-72dc-4212-8f79-84c04751342f
794e69ca-ea90-4ad7-85e2-0b5b03a6c464,respond,Clothing,generation,Newton-Moore,52.33,57.63,457,56,6ed202c2-120e-4d92-9e83-174493897943
2515f889-02ec-47c5-ad56-ef17637c66ef,too,Toys,require,"Robinson, Davenport and Gonzalez",248.95,185.42,464,14,5035e0bf-d5d4-4e44-a26e-4cfadf3b6fbe
82375c33-cffa-45bd-b64a-f93f1e52b05b,community,Clothing,modern,Moore-Rosales,45.8,189.47,148,99,19a89b3c-09f7-4686-aba3-5b6b1f8c5062
36b12518-8b0b-4c5a-b23b-7b5af3bcd50a,vote,Clothing,five,Potter-Morales,443.87,91.01,250,83,bade0820-0352-4d8c-b3bb-3f791a5ab9c4
9e806781-852b-4abc-a0c8-31e3787bd183,behind,Clothing,power,Newman Group,92.64,268.4,83,23,660c0f47-7f86-4e31-8dfd-18c6d4a13d0a
1ed4a009-7053-4801-addc-3f3a20fd59cd,throughout,Books,little,"Dawson, Rodriguez and Becker",22.45,269.43,339,7,827ac15c-592e-4919-bf09-aa4b7cf616e9
7bccfc2e-70c6-483f-b135-f36e2c809c52,onto,Home,four,Hall Ltd,109.07,87.91,988,79,784f421d-ce9f-42b6-95e7-27a53a27adab
ad1e096c-e8bf-40a3-bb54-5b7c161f282d,financial,Toys,share,Garner LLC,421.13,44.67,432,100,a9f3f1ae-75ae-465d-8b79-f6779a8813c1
1a673599-5014-40ff-923f-a645bb195932,ask,Clothing,them,Martin-Mitchell,417.89,8.91,724,41,79e4ceb5-ee5b-4651-bafb-6fb766923a2a
591bbf6f-bcd6-4e09-8cce-9e0379035101,focus,Toys,high,Villa Inc,185.86,56.25,392,18,b3f73070-d801-49bc-bec5-7b9f9cd9791e
edff1f49-781c-4d92-b3c6-b0dd673ecf7f,happen,Clothing,imagine,Cowan Ltd,195.86,157.71,582,100,3805b460-992b-42dd-a153-1e216dced24e
890940db-43ce-440e-9709-9261eda7645f,hotel,Books,property,Frank LLC,210.33,128.14,45,4,a7ea0fa1-8285-4541-a7e9-e44b3a76da06
25b759ff-bc02-4805-aeef-b19d491d7e34,four,Books,wait,Robinson-Walker,112.15,58.53,939,63,488f8692-a216-4818-b381-268b5f4913e0
b07aea07-e5be-41ef-aea3-c58044dcbf77,economic,Electronics,important,"Little, Brady and Wyatt",208.88,227.62,115,32,c8eeed2e-086e-4fe9-b243-1b8e40d798de
1f9180dc-cf5f-47c2-9693-566f02afdd17,sign,Clothing,feeling,"Smith, Green and Miller",40.98,253.27,701,25,7fcb3dee-856e-49e3-8a91-7b910b721267
f6bc8962-f546-46d4-a553-de6f3a59aa71,hair,Electronics,whom,"Morton, Long and Jones",187.48,260.78,152,35,7a294fd9-b2e2-487d-9113-581f493b6560
92e185c1-fc70-49cc-980d-8ab38f1e573d,end,Home,finally,Yoder Ltd,485.67,135.39,375,85,97960895-c813-4ee2-b94f-94f02213b676
4f863a55-1009-4fca-856d-5238122ab566,concern,Electronics,yet,Marks Group,253.97,290.37,874,49,f6bd9a32-f89b-42ae-8eac-b69f4651fd61
38c1eec7-eb2a-4fb2-9e5a-7978de448bab,value,Books,Democrat,Davis PLC,418.38,237.37,657,29,c6e9799d-7ae1-4155-8991-46b2fced5daa
b08d2906-12d7-4d99-8613-f959342e4280,major,Electronics,lead,Parker-Reynolds,374.88,31.5,741,31,ae67b986-9ec3-407b-8915-7e960822e7ff
ab80da86-7937-423b-a946-6fed0504b16f,pull,Books,real,"Wilkinson, Myers and Gonzalez",11.29,171.01,633,26,a575a107-550a-49a3-a469-4cb8829ad7db
d7ff4861-4f2d-4eaa-b7d4-c982c3febde3,painting,Toys,picture,"Mann, Bell and Washington",263.14,247.32,798,98,6638ce86-5c47-416b-84a6-db5b513be70b
5cb05361-352a-4045-bab5-5a1d63b0a585,staff,Home,lot,"Dixon, Elliott and Newman",133.43,182.27,845,61,be507044-9c6b-4577-8915-3295321ea4b9
f1c947a5-392d-4039-abb8-6a968299e1ce,support,Clothing,could,Allen LLC,363.72,115.36,790,77,87443322-52f3-4fc9-b425-32efafc3d351
9b1660dc-b36b-48be-ae85-afc37f5b8ec1,write,Electronics,interest,Stone LLC,28.19,152.25,858,17,28f8931b-2afe-4b65-8d43-5f15291fbee4
4deee271-11b3-4d0e-a2fb-a2a98fb46b40,often,Toys,wish,Weber LLC,391.99,178.34,141,48,c9472c69-3598-42ca-b873-fc6e286683a1
f8101809-2a8e-4478-b82a-1f0e177ae378,friend,Books,father,Hutchinson Group,225.15,53.86,608,49,a1e9bda3-fb34-4251-b3aa-19f91456d5a1
77edaeb8-2a0e-41e2-9a28-235b5495fa5a,include,Electronics,what,Mckinney and Sons,302.07,45.29,200,72,535510e7-d5b1-4092-b6ec-6330fdad289a
9f8307ca-d687-40a9-9fab-4dda4acbce11,too,Home,technology,Newton Inc,402.93,280.7,307,21,75b668ca-3495-4130-a76a-27c714d775ba
c6568992-d09f-4ec5-a5c7-d3bf538d4cfd,plan,Clothing,catch,Hernandez-Robinson,252.07,142.04,185,50,852e3077-0b0d-4261-8844-96ba96a2ce76
12877ba7-e09f-411d-99df-f82b40a5273b,debate,Home,onto,Mcdowell Ltd,228.0,57.67,592,92,0ae39034-442b-46e7-8a68-34171521d630
ca6c1369-899f-4ed1-9664-05d5e6bda2d2,focus,Electronics,door,Allen LLC,13.96,231.21,991,36,f07b13ee-1ea2-409e-a0a6-870edaa9eaa5
873a6ec0-668b-45fc-9eb3-59f68f1fa5ba,staff,Home,deal,"Webb, Welch and Garcia",346.66,244.88,935,49,212cf806-9831-42a0-af7b-592332560ccf
75064fad-a099-4e1f-ade6-d82f8efbca90,president,Electronics,head,Norris Ltd,54.32,268.92,760,30,a250028c-2def-40c4-808c-a5602a343df1
1c5a5dab-1154-4f27-b369-0de4883b4264,prepare,Electronics,consider,Reed-Shaw,237.17,35.15,76,51,0f0c055d-fd21-423c-a685-14d2c0ef1577
d3bb02d6-1f30-45fd-a244-e6f0e8e988cc,last,Electronics,little,Cole-Strickland,484.86,83.06,997,7,9781dc9d-d844-41ba-bcd7-dc1843840365
b5ac5427-c187-4255-8fa1-b51a27045f1d,claim,Clothing,ready,Patton-Henson,163.8,172.89,55,82,a0bec401-ce00-4fda-a5a4-a09ba0aed4cd
e4a4fca3-ddb7-4e22-bcd5-89b52fd85864,public,Home,dog,Rivera-Mercado,392.69,61.91,459,14,339e2f7b-ad75-4253-9251-dbd8f4d1203a
f810df48-dcc0-4d5d-9b16-64abe4569311,head,Electronics,walk,"Duncan, Riley and Ramos",450.81,228.89,827,56,399896cb-b445-4d96-904c-075a413ad232
b7330215-67b0-46e0-9b78-8fa5bcc6d948,president,Electronics,both,Henry and Sons,93.41,64.62,558,21,a7681001-3c73-4598-86d5-be43a0378fdf
dd81cacd-c47e-4daa-a028-5a41ba48dfe7,two,Home,century,Barnes LLC,338.24,94.44,107,73,44f75da9-ffc3-400f-8465-4e835b3af698
3fdc8f5b-210a-4471-bcaa-f3a3dfe8086a,well,Books,real,"Finley, Davis and Johnson",318.68,64.0,806,91,f6979298-66d6-40ca-b0f6-856912421464
110be57c-dc6f-4507-95a2-ac5ec4b49698,and,Home,shoulder,Washington Group,404.86,62.2,9,4,fd776177-6328-4de1-8042-ed68253a935e
d4fe9773-53ae-42e6-b709-4f72c0783719,simple,Home,class,Stevens and Sons,103.92,202.2,73,8,820355cf-cd17-4360-b2b0-b4868a5bea66
055b90fb-6b2f-4023-8d37-8afa59682bbb,offer,Toys,possible,"Chapman, Vasquez and Richardson",129.96,38.54,603,91,86127fbf-9a7e-40f0-bc6d-dd308163c5d9
9c2ebeb7-16d3-424e-8bb2-4aaf98b94de6,whether,Books,position,Edwards-Jenkins,142.52,182.75,720,88,fc559029-9635-41cc-b169-f0e720235f24
a9f75685-d1f5-4562-96e5-941461e1a0aa,I,Clothing,note,"Rhodes, Mcdonald and Richards",479.35,211.39,87,15,5ba6d166-5d1b-457b-b615-e1d89f7a2ad5
612b5d10-80a3-49d9-aa20-a43072f077d1,resource,Books,third,Turner Ltd,358.21,285.85,750,29,a5d17750-7458-47ba-a6f3-984970f7daac
