price_id,product_id,effective_date,price,discounted_price,promotion_code
234ceb1c-caa2-4fe5-8f1d-b1c73f89258b,d5d1b87a-9e38-48d7-95e9-9ce202ee224d,2024-05-11,95.71,349.01,everybody
ea7a4413-c0c1-4860-86ae-5ff9a4fc6555,356d0b7c-7ecf-462b-b3f5-6c8a41c27578,2024-05-10,125.32,243.17,wrong
77c613c9-e114-4721-b763-b9a895f36f38,b1b79132-a53e-4f2d-9329-2a7b3942fd9d,2024-08-30,344.81,254.52,edge
f69f13c4-8b28-4eb6-a6cf-10370c84bfdf,add8276d-e00d-4064-b7ff-baf2466617df,2024-06-28,279.03,15.16,hour
757deba1-9f9c-48c2-af08-09387ec82e2a,17be5f94-6522-4ad1-b779-75c0bc3e5e52,2024-06-12,423.01,388.9,style
c13112f4-c18e-407a-9d75-5dde2cfa2165,837ff6bc-c706-44dc-8898-11868df5cdf1,2024-07-06,187.59,82.49,in
8dd5d277-c179-47ad-a591-2e2839df8b93,8df37ba3-3e5f-4add-90d3-a7bedc39e6a4,2024-04-13,69.07,196.06,past
2de48682-7c84-4e68-859e-c67776a3d03c,246501fd-7648-48e3-b168-7de93835b4b1,2024-02-08,364.46,312.63,official
bb54c924-fbe3-4e68-b03b-fbd6f44270e3,814b9266-beab-4000-8be5-de8340eca6be,2024-04-11,92.2,150.58,really
f6f52cce-17c5-4827-ac22-e6f2187912c3,90c379cc-0660-4dc9-8a7d-654469ea7588,2024-01-23,208.68,119.53,relationship
b90481af-ffd9-4e8a-a770-5410753b6ace,9bc99f1c-b0bf-4887-a386-5cdd702c487f,2024-07-06,289.43,8.74,ground
56da2887-c93e-473f-8705-63f02bd6ba6d,02294488-1b58-443f-96c5-6afa52c0e4b7,2024-02-21,33.71,339.16,learn
05ddf707-7a28-4622-a03c-0b4c230340c3,adf58d20-9165-4684-b4f0-d2c5c1f2275b,2024-06-04,371.36,442.5,up
d41b8297-52fa-4f5b-8bae-6f46a80b6e1a,b34ba220-3b0c-46c7-b0f7-c7674f244067,2024-08-24,38.15,442.58,through
0d468d3f-2b6c-4d5d-a731-31de5264d48f,e9959ab3-99dd-42f3-91bd-e14a8e4abe0d,2024-08-01,324.54,298.26,receive
7caeba4f-aee2-4667-9714-acabea3216b4,33fc4024-87c5-4dea-9960-fe6f27196036,2024-01-26,60.29,363.53,continue
587afd17-b198-46a3-8be9-abe207cbb131,82375c33-cffa-45bd-b64a-f93f1e52b05b,2024-04-15,310.81,231.44,score
bcaa2f96-137f-452b-9cfd-abe0e03e8148,3d7bf4b2-4d81-4ae2-b515-7f39dfaf6578,2024-06-26,232.42,144.57,try
5967594a-e01d-4a76-b8a1-0a4fe71b47ce,4f39ebd0-a414-4a96-917f-bb03402e2d25,2024-05-06,5.05,198.08,agreement
81daba1f-9e52-4535-a954-c210003382a5,162e50d6-8b95-42d9-99f1-64bb435d91f4,2024-05-31,438.17,316.53,reduce
0d415818-82bb-4661-a550-b0e370436f2c,caacf40e-2365-442a-a371-8c20ee400f95,2024-06-15,336.74,428.83,church
643cd7f6-a7fa-492e-82d2-0efdcd8abe55,29e3330b-d5d8-4a88-8af2-f58988a86b0d,2024-08-15,258.62,455.55,cover
3faa600f-a719-405c-bb16-85cee2d6ba76,92e4d359-aad4-482b-9747-ae1a11186327,2024-05-22,67.76,285.3,size
0e2810f4-58d8-47fe-90be-ef4b062238ea,b0cab775-ae50-4150-bd3f-ea78bdf4a3b7,2024-02-03,345.64,420.17,campaign
2dd91a53-8acd-4637-9fd2-610d97763e80,265fab5a-88a3-4bb0-af1e-da793708d685,2024-01-29,391.55,183.94,green
e6cf7812-be74-4b1b-ad4e-af96859600d8,609f89de-dc29-4b05-8815-e8073732f8aa,2024-01-19,34.29,201.16,security
31cbd23a-4456-420d-b0ad-9e5e3b8cc7d3,7f363c32-30bf-413b-8fa9-81f8af450e4d,2024-01-09,336.18,358.83,situation
3bbd50ac-1d76-4eee-8775-23b968a5ffa3,3c866c40-0e1a-4115-b78d-1f53d76649ae,2024-01-22,192.87,438.16,sense
778f4e6a-2a1b-4c50-9c91-797420b913e6,be5ef0f4-d90c-4e80-8dc3-26cea1b32f62,2024-01-14,98.78,87.86,produce
5c5a3f3b-ef20-413c-9beb-5ac023d224c8,1e431980-3c51-4e4d-bc80-2460281a38f2,2024-03-23,152.4,121.16,seek
5110be9c-bd2d-45a6-9ebf-e3d3a1c1f074,0fed9e10-ac4b-4637-b4af-fd823489fdb9,2024-07-15,161.54,103.54,finish
7d3a4a1e-fc16-49e0-a4fb-c34fec6bc5f7,3c36de17-e9e2-4e15-abcd-7f8348ce30d4,2024-06-25,208.92,305.32,finally
17a7002a-54aa-430f-8cc0-f438d9bf4982,1b7f1115-827b-43a0-a016-c1a68cf1cd84,2024-04-05,172.1,294.73,can
8ab73142-2f6f-468c-be87-d12b59ec4e0c,35ac0baf-d70a-48b0-ad80-5eec54d938ae,2024-08-12,64.39,351.28,eight
f47ac35c-0a5b-4131-8a94-0284e3afdee2,19ad7743-a0cb-4352-9c8d-0f1aa0d0cfd5,2024-06-18,226.01,33.68,stage
01b4950f-a458-4189-a4ef-36e758f0a09b,825182fb-38e3-4394-b66b-cc673d45bccb,2024-02-10,376.56,110.05,soldier
12993780-43dc-4f7e-bc3d-92b590230fea,52b7fa2a-fa8a-4e74-a520-222ae97262a2,2024-01-12,464.92,240.73,usually
38c13828-c263-409c-911b-5356b0d33e6d,578c07f9-32c0-4428-83e6-4da0c0860419,2024-08-24,465.6,450.17,option
d83fbcdf-64a5-4b75-b58d-9553464cb7f9,c33de749-c5a1-4e27-bb1c-b69e22335485,2024-08-10,152.2,203.52,whether
1327c6bb-e488-466e-9790-a4985c11c8e6,91867076-ed84-4e21-9c11-20ca0da5d4b3,2024-03-07,155.39,498.91,son
d9a452e9-9ca8-4c6f-b82c-c87ca424ed30,b892b833-5386-4c2f-acf0-836d4380ca70,2024-03-16,84.8,412.37,treatment
edebf975-c9cf-4ea6-8eb8-9cd28e73d113,87c4a145-a466-498c-9a18-555a8fa0152f,2024-03-20,444.31,291.18,question
1ad098fc-097b-4d9f-99f0-eef33638b7b6,7de02cf6-fbd8-4f14-ba66-7e7e03ecf8da,2024-06-15,248.07,10.48,price
9e3ce558-4be1-497b-ac1a-c6cb361f3d5b,7ce3a11a-f9fa-4c21-a2d8-da6b81d7d9cc,2024-01-31,351.85,448.79,high
de1609dd-e8d8-4c44-a04c-50faa20b7154,da518096-38ee-4636-b1c8-3d0e5da4a72d,2024-02-19,130.65,224.84,personal
9e3e1fcb-71b7-41d4-aa50-93b1f720954a,ee27e551-6bfa-4521-938a-51ccfbd4131d,2024-06-01,392.06,48.96,discussion
ce5e373e-8ca6-4667-bc75-631d9efab11d,aac6c73b-b5dd-4a1f-8373-dd3ca2e3f68f,2024-01-17,104.25,433.47,bit
7418a706-5b2a-466c-8ad7-23ad463e196a,837ff6bc-c706-44dc-8898-11868df5cdf1,2024-01-26,264.66,360.35,bar
f8ed0e49-c29a-4b6c-a2da-13182b96531f,7b3a48f6-0dd3-41f4-b227-0df778a16e8f,2024-08-05,139.55,69.65,he
6620e340-a18e-4cc9-aca5-21a454fa7069,8e9d9454-a2ac-4e73-a983-c423f8432e39,2024-08-21,457.13,363.83,we
4d7fef77-57b4-40f8-9138-9450a3ebc04b,5ea3c07a-22f3-40bd-b95b-e7055dc58755,2024-08-20,359.1,398.52,lawyer
ee79b985-f044-4301-b97e-17a64a74d422,46382eaa-7430-4cc0-b920-e116790376f7,2024-07-07,436.58,441.68,wait
a53f80f3-f0a4-4a1a-8226-981ed67bbd68,61e869fc-325b-4894-84f6-aab6e8a9db55,2024-06-19,480.95,33.82,none
1ef9dc84-13e6-41be-a65a-5cba006cbece,8d9bc7b9-8a76-4017-88a1-95a1fb450047,2024-02-28,40.08,221.39,discover
814b7692-3ef5-4656-9764-c48f96b39241,f94f5835-3586-4a7f-ae6d-6afe0758ace3,2024-01-05,154.4,407.0,all
4b8d6493-1c61-4e46-b914-0b8b99749ae6,003d9e6b-88de-4d3a-9171-54c0c2541e93,2024-01-13,370.38,11.82,clear
6f91f990-4870-4df5-8ac8-bf9a8754cc4b,8e722173-34fb-4a48-85c6-97d454de3932,2024-02-09,421.84,290.3,claim
00d9a1e3-1926-412b-a0ee-b7df40287d81,be5ef0f4-d90c-4e80-8dc3-26cea1b32f62,2024-06-19,168.58,427.55,show
46114f34-3334-48fb-9cc3-3cc69794e27f,16caa835-482d-47cf-8dcd-9a10f3040adb,2024-07-03,108.63,296.03,accept
cfe08ce7-2ec8-48fa-b0a8-5d45614d66bd,a0cca7e2-8653-48a2-af3c-204b40f05d69,2024-07-16,409.51,22.2,house
c95e4bf3-6308-49d7-8c8b-aff42731c0c7,200d31fc-aa9f-4e7a-9808-e9b8f4fad918,2024-09-01,44.34,350.21,possible
ffc42c87-a054-4c71-9396-ec666311ca69,0708fd68-5d88-4699-929c-49cb53b46297,2024-08-09,314.47,354.03,player
625ee3e0-8913-4b56-b38a-b4bcef7ef272,e68f58af-a87b-4203-b7a5-0587557de1e1,2024-08-11,483.05,443.91,front
f7b553a6-14e6-4196-8898-8bcc18ea2ab2,1a922620-738b-4d6a-9230-fb3d0027238a,2024-06-14,424.22,57.38,management
e93267bf-8986-4fa1-b547-f7f8cc62c8f4,3e44e7e0-274e-4dd1-b81f-882cce7f00e4,2024-03-08,124.53,71.37,because
8afde2e0-e48d-4f48-9419-4c7b6388bad4,9c6469e2-8596-4747-9d78-761272962875,2024-03-23,202.59,271.11,situation
0527e5f0-7cd9-486a-a012-5d462f4d032b,36d6e2f9-3e61-4471-9ba2-e90783d62a07,2024-03-14,61.53,51.45,kind
3d6efd06-72f1-48cf-a0b1-62f56b3097af,dfa347d8-a4c9-45b7-b943-d8dbc153e710,2024-03-06,223.23,453.13,toward
dfc89f29-a857-4741-ac82-579ed68c1027,0820b431-4afa-4e5b-b7fd-95ab0b64f466,2024-08-18,275.05,127.77,main
a4f0db0e-656c-492c-ba43-ecfc62785ab9,493cfa87-7920-4a56-8202-8d3ffd255277,2024-06-27,102.6,432.54,main
f8a5bf75-58ae-4f08-9f7f-5055c8e65929,351340eb-e1b1-44c5-886c-096658932a21,2024-06-18,113.35,379.26,to
78593b7c-f64b-4fe6-8062-600223e6e5ad,5cb36867-20a6-4e50-aed1-40524ca83d34,2024-04-21,114.48,47.73,history
9211ffff-5321-4f98-a518-d2fcd2144dbf,c33ac8f1-53e5-43d3-98f3-44a666428fff,2024-02-25,359.58,459.97,certainly
858fc170-eebd-4490-846d-7b357b745270,3e6a8b7b-cd5c-4605-a277-805e710cdb16,2024-05-29,440.36,48.62,former
d02e6742-f58b-45c0-84c0-0afc5a1bff41,ca323f94-188d-4335-add2-11474070cd08,2024-03-09,494.57,100.98,single
11b41f05-d9bc-4714-8ab2-9679b2249fcf,a7738443-d3d8-4030-b54e-4c0f831912ee,2024-06-18,57.5,238.26,church
8c249c65-ce71-40b8-b15a-78baa05022fb,8294b33a-8b2d-4773-b85a-aa4398deffa5,2024-04-27,475.82,74.79,value
b4f80188-ee39-41d5-9ae0-ee631479b07e,15317c6f-cfe0-4356-a061-67de01467ec6,2024-04-13,52.24,428.13,piece
75892e90-e369-43de-a646-a0de7758feb4,1a2435f0-c719-4f9e-b3ae-f50fc5eb82bf,2024-04-07,394.82,29.6,its
676d91c5-cb36-4127-8866-0ffb84bc31be,94cc560a-d8a4-4f5b-91d0-f67aec4d2c99,2024-07-03,412.16,321.1,writer
00214511-6e87-4187-86c1-980dcf332db9,ca307524-3c68-4cad-afc5-556b0804fae1,2024-07-18,359.75,330.17,nation
c9bfba2b-c661-4d64-a599-11381ff4efb8,7cded48c-9a72-4bc2-9da2-cbc732d1a724,2024-07-22,190.01,125.65,meeting
e75bd1cc-e6d5-47b8-bd1c-09bc047ff651,28ea5311-46c2-4c74-b1a1-0f278bf98dc2,2024-05-02,116.95,267.08,movement
cbfda868-699a-4f74-9e7d-57add46a58b6,9f1934fa-bc5c-4037-b2b5-68f725ca4495,2024-03-31,310.33,328.85,reduce
48d11e7c-a468-4fc2-8315-8865da5ff5f1,3df4324d-cab7-40cd-be19-103a340ddb32,2024-04-26,452.16,306.23,father
3c99073a-3a7e-41f7-aada-f2c7a751bc4b,f7e2303c-15ad-40ee-9444-7ec3693c45a2,2024-05-11,302.45,328.44,yeah
53fe033c-3eab-49c4-bdd2-72645c930833,509d1d64-c25d-4a81-b234-852f44855f62,2024-04-13,215.89,99.51,treatment
48ff79e5-c7e2-4e66-8b96-62c6245da538,43f0e545-6f77-4019-aa55-ef513e73d92c,2024-03-08,327.19,52.21,here
c94f95d6-11d9-42a5-820f-3401e3d8a8eb,e91e9b2a-0bda-4d9a-b545-195d8627cddd,2024-08-29,39.24,30.93,commercial
1ecbb075-7a50-4e00-aa89-b477c77549e9,9b20ed9c-3f5e-4bbb-8485-769d1bcea2d7,2024-08-07,461.5,166.8,building
229cb7e8-9f5b-40ab-b3b0-b577aa29db12,1e4521c6-7484-499b-a852-889c1defdf3a,2024-06-23,320.54,331.42,off
986fad65-97c0-4dcb-9d72-fc18c2b1b395,60f78779-8cd3-4512-83ca-c1f7de891b59,2024-02-19,41.27,155.09,behavior
51854ee6-7ed4-44fb-9383-89f025368a37,8204b4f3-f406-4dbc-b177-b4a2250ce47d,2024-02-25,74.32,469.95,business
2a7b082d-8f9d-47b7-b812-d521bf3a36f9,0a8388b1-4037-4e8e-a1e2-af41f4be06a3,2024-08-11,297.81,185.83,son
9f3fe4c6-447b-4304-bfec-0b60235b02c4,c2674459-8285-42b1-a304-67a4572b3c2a,2024-02-10,366.35,367.49,fear
a2326231-21e7-455a-96b4-faf9a209820e,0ae2f4a3-9c62-4b22-8a0e-4c9f386e6e96,2024-04-27,336.45,411.05,sea
bc15d8bb-84a1-46e0-9175-b82f4f3e7423,46df459b-0a27-4b3d-8be8-5e377ea7f117,2024-01-04,482.66,190.8,wall
d4f4599c-447f-47b6-a831-9bc68b1f7fd4,a4b1f38f-14d7-411a-ac2c-c6e1d646b896,2024-01-09,182.57,459.12,early
c850b38d-a297-4304-ade4-c5055d2e0494,7db37ed0-a6e1-4223-a624-d6983872e4de,2024-02-08,439.24,122.21,collection
c4b6794e-9461-43c9-a6ed-ff6bf7587e71,c636eb65-64ce-4a53-97ef-0f557e6a49da,2024-08-03,87.46,268.88,of
f1b2b508-e7d6-4f5b-bde2-3175190da202,2b643c85-8be0-4cf7-a210-3d76dc131424,2024-06-01,140.98,20.76,term
3f8b744f-3e91-4d15-a8a4-5c46a6496cf3,1610fe7a-f8a1-4c22-8865-1c28ecbb5633,2024-06-05,164.03,162.14,present
393604f1-d4de-4379-aac8-1177b8404ba0,34d80442-e4d2-4f7a-802d-3cd491c556d9,2024-03-02,159.04,458.64,between
27f826e8-39ba-4a82-9f0d-5727ddc567bf,64fc517e-5b6a-4ed2-b539-cf5a27f6e110,2024-08-10,196.2,309.12,suddenly
ba951a36-2559-4ea7-ab55-2c52e241fe0d,618552b2-30bb-4a9f-a452-74a361df9297,2024-04-22,138.87,391.72,seem
5976ae08-1b03-407d-a553-5451fc2fc11d,e1687001-aef9-4eb7-8a09-b1d6430b81a0,2024-06-15,60.57,314.14,leader
54079ad4-ef04-4a6e-b8b2-544648c08d59,7d75a51e-b2f9-4fa3-9a95-a49ee8fcf8be,2024-02-10,20.64,125.79,money
f3fbf893-fc8a-40c0-a5d6-6017083fc12c,4ec077cb-cca2-4ac0-82bd-57ba8c182c29,2024-01-26,74.95,292.91,guess
47461e93-2cc8-4cfe-8d7c-7f74df071843,af2f1221-09b5-40cb-a2ae-f5899c6074d0,2024-06-05,363.83,377.97,teacher
8e2b3fe5-4f5a-494d-93f0-49b27d5b592c,fccbad38-7f23-4f8e-8a4d-607ef6ad278a,2024-06-05,173.91,407.48,stand
42643868-233b-4de1-9049-905694edc84e,9dcbbc30-e93b-4132-8c54-921ee5a4eec2,2024-05-20,446.86,151.5,personal
da44ce07-3701-42bb-b5a5-f18774d98c10,9a70c91e-b3cd-4983-9a9a-6f8c2653ca16,2024-05-28,152.03,181.25,rock
bc919293-a2e0-40ee-a521-2d4357684316,586d2e87-9601-4fc8-9f09-3bd1942b726a,2024-03-31,358.96,393.24,analysis
86f6ea58-0763-4f26-ad7f-61bf63b4d6ec,b58e8a97-8982-4a13-b61a-8815087f25f6,2024-03-02,184.35,221.75,Republican
3fdc6a1d-01c3-45a3-8222-76a378da56c2,e1e871e6-fa92-4d34-94f6-a14c8d4ef231,2024-04-14,340.82,397.82,name
66911ba9-9158-44ff-bf3f-268f72edab40,cf01000a-ca3d-4a5e-9b42-5b964a542b73,2024-05-08,325.36,434.4,discover
37819702-6094-41b6-b921-ecb595ce086f,1921a42c-3d5e-484c-85a9-abea20672736,2024-06-08,172.6,180.03,collection
fb651716-2261-4bd9-8d23-e312920f97c9,f0a4c665-7458-4ec4-9b4a-e8c9ca7e915f,2024-05-12,489.07,195.61,Mr
b7849233-efa6-4a13-985c-e107b0ac112b,496c72d0-39d6-4305-b461-80302829920b,2024-06-10,59.5,70.61,side
041bf625-1b59-4f0e-a1ed-bfa7253ca6ad,a994a5d4-0338-413b-b14e-8a06d8209cd3,2024-01-27,404.02,377.43,institution
36c55f7e-b68f-4327-865b-5909ad4f7a38,a1dc4378-d69c-437d-b878-bc9e359d1cf0,2024-01-31,49.33,194.78,party
ce900ed0-7a4f-4df4-91f2-d5b250331321,a96bbd20-4e68-4c53-8f56-77ea83925c93,2024-06-11,258.32,364.05,trial
95fd269f-47ec-4bbf-a719-a30fd79b50c9,7fd933da-cbf6-48c0-a1a1-39e21c2bdcf0,2024-07-06,132.72,490.47,interest
25fb1ccf-f6bf-4063-99f1-9c1d00e8734b,c4263568-c692-4114-99bd-eea9d8ca3fef,2024-06-30,249.1,373.5,piece
88a5c187-a5f8-4646-85c4-e723dca6932b,67ddfefc-d63e-4ea8-aa9c-1b5df449bb10,2024-08-24,367.56,421.49,hotel
5271c366-864f-4def-887c-da348d133d27,02c37b93-ac57-461b-af05-2c123b89108e,2024-03-11,356.84,441.32,maybe
47922040-c628-4249-8486-aca32ff9091d,6e37c0ff-86b2-440d-ab6c-20c72c470ff1,2024-05-19,349.64,81.64,draw
f6b9e9c1-78dc-4273-855f-447be2bf9338,3bbf1bc1-bc1f-4f1a-92f5-ff5c6ba00fb1,2024-01-01,268.72,207.29,not
1b98aff1-d076-411b-b921-0e9bfa68cc34,0ac86e56-a4a9-47d4-bbed-5343f55b5dc8,2024-07-30,155.95,308.88,president
738f9763-5a9c-4a78-b3f9-6d7e00f2691b,5911519c-021c-4560-a2aa-4786f0986a15,2024-01-21,411.35,220.33,former
b2307f8d-603d-409e-bc2f-5135e6457d2b,36b45ccd-16e8-4e28-b304-167c49b2b280,2024-05-24,259.62,142.47,set
8a26b3a1-59fb-448b-a587-00505fd9f87c,1d875ba7-cc6f-4d03-bd74-2550fd152c49,2024-02-08,40.56,162.01,through
4183a39b-137c-4043-ab87-42e498d8a8d1,a2144ecf-e59f-4f69-b3f8-f2979b9a5bc8,2024-03-06,299.71,485.7,among
3e23cc44-6563-4528-aaa2-78780235e2e9,f4862201-0f4f-489c-a325-6662367620e6,2024-01-18,270.11,69.44,floor
7792a648-cca3-4aca-b1e8-df526f638950,2d69d3e1-e7dc-4ea4-bcce-6e59bb839821,2024-06-26,499.49,297.57,although
35292501-a98c-4f4a-a755-5a374bad9945,457ee8d8-0cae-4fbb-89a6-edab7823b409,2024-04-10,53.87,8.93,account
4691df2a-fc95-4871-a73d-fccce248c5cd,0c3561b5-1d85-4095-9aca-f4ec7f761a96,2024-02-23,17.57,198.21,boy
ae79da02-75ad-41a7-851f-30150998e42b,b5b8bbf4-a798-451b-a66b-72b04d621fb0,2024-03-23,292.36,292.27,around
e2d0cb70-ee11-4ba7-b385-d70527efdda1,1cdaa4a2-cf15-4265-b36a-2a74ccd9ac8f,2024-04-06,238.66,396.52,authority
5dbbbbda-4c58-4930-b817-77a6db460fec,bd1109ab-d08f-470c-92b8-222f54891c4a,2024-07-02,118.99,242.94,present
4aaf28df-3566-4d7a-a318-316868ad013c,c1568745-d974-4ee2-943d-2b105c1713c9,2024-07-18,447.09,324.54,interest
44901401-ce10-4e1f-8250-b395eea971d9,f2557b49-da53-484f-a9bc-00737d03f254,2024-04-29,262.66,283.81,seem
1a09e53a-040e-467a-8314-2d66c10438ff,2d3942eb-32b2-4746-a8a5-505e66789848,2024-02-21,274.22,106.79,wonder
34649483-62a2-47d9-8f42-179a521f0df7,26c2667b-4a74-4169-8446-07335497d10d,2024-05-09,128.08,383.75,part
1800c1bd-382c-4752-832b-768ac9bd1db7,f4496a39-45e9-4a38-bcf3-f47888faa211,2024-02-08,156.39,110.01,response
d6faaed4-f8df-4643-bc41-779c8472011c,10fafad1-e9ba-4445-a198-f472f6edc7de,2024-08-05,429.37,141.25,memory
68cc4d39-02e7-4e8d-bb1d-854260d8fc8e,e68d32b2-1426-46d8-a352-502474346e5f,2024-03-21,243.98,61.09,beat
d49a9b7c-e9db-47b9-af41-25363df9a909,f0816bba-5ae5-4f09-b1bb-9022cff75311,2024-03-29,150.42,318.99,camera
ed8c2d1d-12e9-4335-b761-2bb9a22595a2,b1a97535-5b72-45fa-a8b2-6f38c013bad8,2024-02-14,17.39,222.69,while
c7a20b94-3e35-41c1-85d9-cf5879fca86d,a10220e7-4474-4a33-82c9-0ab420ce699b,2024-03-11,250.34,141.23,maybe
711770a8-ddef-419d-a614-2941a0ef5c4b,5c2826d3-dc3a-45b6-800e-15af2d063e63,2024-01-12,263.65,23.18,hair
5d8dda62-4ce8-43e5-8b77-949d0f6772fb,0a245347-c672-43a9-8ccf-5de5c2592ada,2024-08-02,106.99,128.73,here
fd17d08c-c98a-4708-a3c7-418285876894,7c729c5a-d688-4b5c-8100-178f3e47603f,2024-03-02,177.64,98.5,base
c37d2c41-26eb-4e14-9f42-d2a49751f4ee,5b853285-b266-4df7-b26b-0cf680e45461,2024-02-27,235.28,183.91,stay
6e028439-ece2-4b6d-ac3e-977b7fc2e0f1,f515c6b2-7626-48bd-bdae-0ced7132d789,2024-06-15,479.56,340.5,center
d7253df8-b237-4dda-b8a9-b5944901a20d,817b342b-c756-462a-9e52-cf663798113a,2024-06-12,78.73,324.13,step
e2c491fa-4fe0-4c62-8273-a10509c5ad28,edfde87d-ce58-4d6b-9eba-e8297dbce25b,2024-02-10,343.04,185.83,memory
e47bcaf4-81e4-41ea-8638-7822320f8b26,e6423e5b-a095-41c1-9b5a-21cbba715588,2024-06-08,351.01,363.16,whether
22962dd5-2cac-4df1-a64f-364d5162e1ff,0f94f9aa-9017-4bc5-a665-474d9c182126,2024-01-20,452.78,295.11,center
e24cf3c2-4eaf-4ecd-9398-b88d4e81dd98,f4d479ec-d423-4b3b-9472-4ba02602da18,2024-07-18,382.38,230.82,try
4569945c-01e6-406c-b022-84a2ea290e7d,2ed52148-564b-4703-9164-83714acbca79,2024-07-20,444.87,25.27,claim
9c081d15-3d88-41a6-b6c4-439babbfcaf4,f020548d-c256-44b8-9a41-d526fce34a7c,2024-07-01,219.65,234.41,air
41b00328-844a-406e-96f3-892246ba1c3f,20c66677-7640-4656-bbd2-9ed0f2055289,2024-03-02,175.77,33.79,same
42110232-90be-46e2-ba42-678f3549de64,124d2061-483a-4023-b2b2-19ab56beaf87,2024-04-13,60.99,336.28,shake
732eea60-66ac-40bf-95b7-2b5c8d74359f,57b6d9d2-b3cf-47ff-b13b-c6b71e8ba3e4,2024-05-23,437.65,389.38,writer
53f4b377-90fa-45dc-b589-a63dbdd90cdd,0f636583-e622-4f49-944b-9af330babcab,2024-07-03,232.48,158.96,have
72d0a7f4-5635-4ae2-b033-69d5b02a36ce,87f11296-df87-4b66-ae41-0f43b77a412d,2024-08-15,26.75,393.91,threat
fdd89462-3571-4c92-9e83-2ab462880047,d2a3ee52-6257-4317-b1f4-87cded9d7c76,2024-02-25,68.51,7.05,fight
3fa1943d-6566-40f8-ae90-d061ae3513ac,f8d4dcab-3aab-4080-bea8-3a6992ae411d,2024-05-07,318.29,383.04,member
acc80c0b-e7e6-4070-8511-1ca9c2060def,ade9f453-8adf-4e63-9c2f-50f5be5d4a1b,2024-07-31,239.75,377.0,fact
bbf14a50-9209-49b7-a29a-1c2e27f65f50,760c66df-f78e-4aa3-9372-db0ce6291881,2024-05-12,470.92,325.35,contain
603337c0-1d3c-4e53-8ae7-9db20de6dc7b,5999fa4d-b782-48cd-89e2-6d44383b621d,2024-08-28,275.97,480.92,point
de59d617-c12c-4808-a855-2998add2fe9c,9dcbbc30-e93b-4132-8c54-921ee5a4eec2,2024-03-18,410.75,200.6,government
640c91d3-e491-4243-bdb0-dee1d60f5dc5,01ab26c4-d26b-4bcf-bd8f-6e7a3950e3d3,2024-02-07,307.96,426.84,son
59966322-c5f9-4b05-9337-3d532c329c99,9a1f8079-889d-4aab-b9b6-a9ccaa12d0fc,2024-03-25,324.56,314.73,glass
18daaa69-3f4c-4a86-a8c9-76267db41850,0e4f90f9-3108-4f90-83dd-b2536a371e06,2024-08-22,79.65,276.59,quality
a67abed2-eef3-4869-8d85-979d0e233ff1,d16d4c29-bbbd-4518-b0e2-a0b40a47f81f,2024-02-17,46.22,344.23,full
cf952fb8-58d1-4e12-b249-c3881cd26549,269d95a5-2594-44bc-8c07-38844ca11260,2024-04-21,456.21,87.41,threat
e096e9da-e196-4c33-91db-8ff3437f290b,32b5d05e-39a2-44f1-be15-c5eed0786997,2024-04-12,98.42,175.39,short
36f39170-81c4-48c5-ac03-5487e7c3d17b,0e328617-f2f8-4c13-9293-ab9034faad4f,2024-01-06,474.54,186.91,cold
c374b11e-dc97-4649-bcb6-61cf106e02fa,2dd8513b-2936-4b71-8cd7-2dc0162fe147,2024-08-05,124.85,238.53,area
b4b90ab2-25b3-4151-b5fb-77ed84b73481,7ca01b9a-4a1b-44aa-a38a-d29d6d7f0353,2024-03-27,490.11,439.14,lay
e4a78463-0639-4070-9a4f-3e1b6ba7a379,6e48d72a-89bf-41c9-8eae-2414043df0bb,2024-07-17,290.5,17.11,population
0c7cec2b-87c2-4c04-98e4-153b0ab5b6fe,16b73339-4eba-4e04-9bd9-6b7a060e992e,2024-01-19,492.25,7.48,call
7ad0bd1d-6fc3-407e-b04a-8bee4b50b9ce,e2957b67-2f33-4c56-9580-c71787f7e666,2024-08-02,317.89,26.33,pressure
f00d4fab-2484-4164-8c67-ba43dde8ac54,84a5e3e8-09dc-4135-84ba-9dedb98b6e7a,2024-05-13,16.26,71.58,person
c28d4df4-62ec-4dfc-9950-91c8105371fc,44899978-81d3-41c8-93c6-a18890fbd706,2024-01-11,56.56,316.07,six
cfa1a513-ea03-467d-9a75-852851b62ebd,a0ac3f18-597a-44e5-a67c-1f44b5befeac,2024-01-03,330.44,9.42,decide
5e60fc4b-3631-4e0f-a562-2e18e8d75765,5528b0b3-9435-47c2-8ebe-c15f456fdb27,2024-03-21,449.76,182.4,according
888d9f17-f9e5-472d-8eff-34a1b5f7b56f,e440b7a7-b7d1-4cde-9288-f8cb328e7a9f,2024-07-11,374.44,230.36,number
223a9b23-9c3a-4b79-81dc-dab98f252e6c,fb903cbd-0bc9-4710-a7b1-d917e0d3669e,2024-02-09,406.58,352.73,civil
04c99263-0170-4389-a586-a834f5d00bba,ca6c1369-899f-4ed1-9664-05d5e6bda2d2,2024-02-21,189.56,369.47,whom
52f82de7-9e1c-4b9a-a277-a0268fd7aef1,a39339ed-06b9-45bc-b4f8-ea83d39bdeeb,2024-05-04,251.65,391.76,eat
734ca0d5-7232-466c-a5fd-2fa38769a0e5,f367a108-5ec0-4515-91ac-1340103eaaa7,2024-02-04,167.68,152.05,scene
